mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
351355000,"LAGOS,NGA","LAGOS,NGA",2014-11-07,2014-11-07,32.11077877871262,1.499861111111111,9
565877000,"ONNE,NGA","ONNE,NGA",2012-02-21,2012-02-28,156.9656608600104,112.3751388888889,8
538003987,"LUANDA,AGO","LAGOS,NGA",2016-01-09,2016-01-13,2110.750121142249,83.4823611111111,168
215295000,"LAGOS,NGA","LAGOS,NGA",2015-02-27,2015-02-27,12.447534684940214,4.533472222222223,23
236544000,"LAGOS,NGA","TEMA,GHA",2013-05-18,2013-05-19,377.8543294813435,11.738888888888889,35
538004921,"LAGOS,NGA","BREMERHAVEN,DEU",2015-03-27,2015-04-07,4521.2925748694925,248.91055555555553,615
376548000,"OFON FIELD,NGA","OFON FIELD,NGA",2013-12-15,2013-12-15,2.9586345268591985,2.5237499999999997,2
244772000,"LAGOS,NGA","LAGOS,NGA",2014-08-10,2014-08-10,8.003178885999276,0.6336111111111111,2
209229000,"AGBAMI,NGA","AGBAMI,NGA",2015-06-09,2015-06-09,6.073838074733082,4.443888888888889,5
351355000,"TIN CAN ISLAND,NGA","TIN CAN ISLAND,NGA",2014-03-05,2014-03-05,28.568649926931702,1.3231944444444443,8
244886000,"LAGOS,NGA","LAGOS,NGA",2017-08-03,2017-08-03,2.559811951684463,0.20847222222222223,5
657539000,"AGBAMI,NGA","AGBAMI,NGA",2014-12-23,2014-12-23,9.14424068017947,0.34847222222222224,3
377096000,"BONNY,NGA","BONNY,NGA",2016-06-13,2016-06-13,5.314928959248983,2.143888888888889,2
244886000,"LAGOS,NGA","LAGOS,NGA",2017-08-15,2017-08-15,0.2406468360103186,0.11583333333333332,3
244772000,"LAGOS,NGA","LAGOS,NGA",2017-05-06,2017-05-06,10.619889197031814,0.6472222222222223,2
518319000,"CALABAR,NGA","CALABAR,NGA",2017-07-05,2017-07-05,6.576289686654864,0.5318055555555554,8
351355000,"AJEGUNLE,NGA","AJEGUNLE,NGA",2017-02-18,2017-02-18,7.5388876837719385,0.8911111111111112,3
244772000,"APAPA,NGA","APAPA,NGA",2016-09-01,2016-09-01,0,0.24958333333333332,1
257460000,"LAGOS,NGA","PORT HARCOURT,NGA",2012-04-24,2012-05-09,1900.9550755837731,354.21166666666676,269
351355000,"TIN CAN ISLAND,NGA","TIN CAN ISLAND,NGA",2012-09-17,2012-09-17,51.559676490127266,2.734583333333333,1
636091711,"LAGOS,NGA","LAGOS,NGA",2016-05-20,2016-05-20,5.66481399820946,0.8084722222222223,3
412030000,"BATA,GNQ","LAGOS,NGA",2015-10-13,2015-10-15,1005.6058262966284,43.890138888888885,133
215037000,"LAGOS,NGA","BONNY,NGA",2017-07-30,2017-08-01,644.1741588317169,35.13222222222226,498
244772000,"APAPA,NGA","APAPA,NGA",2015-09-29,2015-09-29,3.2816380768500237,0.15833333333333335,1
244886000,"LAGOS,NGA","LAGOS,NGA",2017-01-14,2017-01-14,122.57187088608602,6.671249999999999,5
538005127,"LUANDA,AGO","LAGOS,NGA",2013-07-26,2013-07-29,232.35381044453584,7.211388888888888,25
356027000,"LAGOS,NGA","LAGOS,NGA",2013-06-05,2013-06-05,18.154450385440168,0.8127777777777778,3
244772000,"LAGOS,NGA","LAGOS,NGA",2017-04-15,2017-04-15,15.586329073885189,1.686527777777778,8
371897000,"OKORO TERMINAL,NGA","OKORO TERMINAL,NGA",2016-06-01,2016-06-01,5.930851594412636,0.5341666666666667,7
247233800,"LAGOS,NGA","TEMA,GHA",2013-02-19,2013-02-20,376.8570899432839,12.471111111111112,59
372277000,"BONGA,NGA","BONGA,NGA",2017-07-02,2017-07-02,9.446488640986754,3.848749999999999,24
353339000,"WARRI,NGA","WARRI,NGA",2015-10-14,2015-10-14,49.68968234250853,3.5972222222222223,9
244886000,"LAGOS,NGA","LAGOS,NGA",2015-10-14,2015-10-14,14.006901997463949,0.9520833333333332,4
215210000,"TEMA,GHA","LAGOS,NGA",2013-12-19,2013-12-19,384.9278503366613,14.317916666666667,60
657915000,"QUA IBOE OIL TERMINAL,NGA","QUA IBOE,NGA",2013-09-16,2013-09-21,168.92679345716107,118.29597222222223,183
210719000,"LAGOS,NGA","COTONOU,BEN",2013-10-31,2013-11-01,157.14521966031347,23.781805555555554,22
357455000,"LAGOS,NGA","COTONOU,BEN",2015-01-19,2015-01-19,95.83808458488619,3.872638888888889,9
304736000,"LAGOS,NGA","WARRI,NGA",2013-06-12,2013-06-12,52.85770643833969,2.9998611111111115,9
657539000,"AGBAMI,NGA","AGBAMI,NGA",2016-03-30,2016-03-30,4.625206070608363,0.7168055555555556,3
244772000,"APAPA,NGA","APAPA,NGA",2016-01-27,2016-01-27,3.211906154654568,0.6833333333333333,2
269075000,"SAO TOME,STP","BONNY,NGA",2016-08-10,2016-08-11,462.2928259498569,23.261527777777783,129
636091031,"WALVIS BAY,NAM","LAGOS,NGA",2012-09-28,2012-10-04,3372.6625306297055,139.2833333333333,157
123456789,"LAPU-LAPU CITY,PHL","OFON FIELD,NGA",2016-02-20,2016-02-20,31.85380900860916,7.38486111111111,8
244886000,"LAGOS,NGA","APAPA,NGA",2016-11-26,2016-11-26,10.15696871306849,1.3620833333333335,12
636015209,"LAGOS,NGA","LAGOS,NGA",2012-11-24,2012-12-04,270.0484237650508,226.33388888888868,828
244772000,"LAGOS,NGA","LAGOS,NGA",2017-08-05,2017-08-05,9.535507905441236,0.4822222222222222,8
351355000,"LAGOS,NGA","LAGOS,NGA",2017-08-19,2017-08-19,18.697576599105513,1.6470833333333332,19
244886000,"AJEGUNLE,NGA","AJEGUNLE,NGA",2016-07-13,2016-07-14,21.605652481617206,2.113611111111111,12
375564000,"ODUDU TERMINAL,NGA","ODUDU TERMINAL,NGA",2013-11-23,2013-11-23,4.617427700909123,1.385138888888889,5
477174600,"LAGOS,NGA","TANJUNG PELEPAS,MYS",2014-08-14,2014-09-09,15140.986915867115,622.9838888888913,6644
351355000,"LAGOS,NGA","LAGOS,NGA",2017-07-24,2017-07-24,3.3779563841792557,0.14208333333333334,3
244772000,"LAGOS,NGA","LAGOS,NGA",2016-08-14,2016-08-14,6.148548966949444,0.6009722222222222,2
244772000,"LAGOS,NGA","APAPA,NGA",2016-07-24,2016-07-24,0.6740671146090126,0.21597222222222223,1
538005376,"SCHEVENINGEN,NLD","LAGOS,NGA",2014-08-29,2014-09-15,7743.4264831855735,405.18736111111195,3734
209366000,"TAKORADI,GHA","LAGOS,NGA",2016-12-17,2016-12-19,743.6240727171615,32.94180555555555,283
235075245,"ONNE,NGA","LAGOS,NGA",2017-08-30,2017-09-01,702.7208405312367,40.2491666666667,354
351355000,"TIN CAN ISLAND,NGA","TIN CAN ISLAND,NGA",2013-07-23,2013-07-23,9.135923643759089,0.45805555555555555,1
244886000,"LAGOS,NGA","LAGOS,NGA",2018-01-11,2018-01-11,65.19762445022754,9.77763888888889,107
356027000,"LAGOS,NGA","LAGOS,NGA",2013-11-10,2013-11-10,0.006268246384129292,0.3501388888888889,1
355363000,"LAS PALMAS,ESP","LAGOS,NGA",2014-11-27,2014-12-04,4547.074152333043,148.01749999999993,444
209229000,"AGBAMI,NGA","AGBAMI,NGA",2016-07-17,2016-07-18,3.555118114621268,3.427916666666667,4
244772000,"APAPA,NGA","APAPA,NGA",2016-02-10,2016-02-10,4.514615470579714,0.26125,1
209229000,"AGBAMI,NGA","AGBAMI,NGA",2015-01-30,2015-01-31,19.519149314151324,19.540277777777774,27
657539000,"AGBAMI,NGA","AGBAMI,NGA",2016-01-07,2016-01-08,75.26929563994611,19.44125,45
244772000,"LAGOS,NGA","LAGOS,NGA",2016-09-24,2016-09-24,5.870669991857869,0.5998611111111112,2
1193046,"SHARJAH,ARE","LAGOS,NGA",2017-08-11,2017-08-11,0,0.30541666666666667,1
306008000,"BONNY,NGA","PORT LOUIS,MUS",2013-07-22,2013-08-09,8698.812652985267,419.45263888888894,877
356027000,"TIN CAN ISLAND,NGA","TIN CAN ISLAND,NGA",2012-01-30,2012-01-30,28.084621737096807,1.0925,5
210830000,"LAGOS,NGA","POINTE NOIRE,COG",2012-09-01,2012-09-03,1187.6192612492514,45.83027777777777,53
477690800,"LAGOS,NGA","TEMA,GHA",2015-01-14,2015-01-15,380.30492396089915,25.396111111111107,112
355871000,"BONNY,NGA","BONNY,NGA",2017-04-30,2017-04-30,61.80070983868596,3.22888888888889,82
304010897,"LAGOS,NGA","TEMA,GHA",2015-01-25,2015-01-26,612.4690156609976,20.454027777777778,19
1,"ONNE,NGA","ONNE,NGA",2012-04-13,2012-04-14,151.49269452768397,73.60875000000003,73
565771000,"LOME TOGO,TGO","ONNE,NGA",2016-09-17,2016-09-19,964.4808966652986,45.287638888888864,297
1193046,"JAKARTA,IDN","LAGOS,NGA",2015-08-24,2015-08-25,1609.375722206584,312.0273611111114,168
1193046,"DENIA,ESP","CAPE TOWN,NGA",2013-04-06,2013-04-06,515.39681061941894,61.538055555555566,27
229010000,"LAGOS,NGA","RIO DE JANEIRO,BRA",2014-06-05,2014-06-18,6070.146063585856,299.4447222222222,257
372478000,"BONNY,NGA","BONNY,NGA",2014-02-27,2014-02-27,52.80916084066678,2.4072222222222224,1
