date,fuel_index,price_usd_mt
2017-01-08,BIX 180 CST,395.21
2017-01-09,BIX 180 CST,395.83
2017-01-10,BIX 180 CST,392.53
2017-01-11,BIX 180 CST,388.87
2017-01-12,BIX 180 CST,391.21
2017-01-13,BIX 180 CST,394.98
2017-01-14,BIX 180 CST,394.98
2017-01-15,BIX 180 CST,394.98
2017-01-16,BIX 180 CST,392.07
2017-01-17,BIX 180 CST,395.36
2017-01-18,BIX 180 CST,394.48
2017-01-19,BIX 180 CST,391.38
2017-01-20,BIX 180 CST,389.77
2017-01-21,BIX 180 CST,389.77
2017-01-22,BIX 180 CST,389.77
2017-01-23,BIX 180 CST,391.35
2017-01-24,BIX 180 CST,391.11
2017-01-25,BIX 180 CST,389.16
2017-01-26,BIX 180 CST,389.31
2017-01-27,BIX 180 CST,389.96
2017-01-28,BIX 180 CST,389.96
2017-01-29,BIX 180 CST,389.96
2017-01-30,BIX 180 CST,388.57
2017-01-31,BIX 180 CST,385.24
2017-02-01,BIX 180 CST,385.6
2017-02-02,BIX 180 CST,385.95
2017-02-03,BIX 180 CST,386.53
2017-02-04,BIX 180 CST,386.53
2017-02-05,BIX 180 CST,386.53
2017-02-06,BIX 180 CST,387.95
2017-02-07,BIX 180 CST,385.78
2017-02-08,BIX 180 CST,382.45
2017-02-09,BIX 180 CST,383.18
2017-02-10,BIX 180 CST,385.68
2017-02-11,BIX 180 CST,385.68
2017-02-12,BIX 180 CST,385.68
2017-02-13,BIX 180 CST,387.51
2017-02-14,BIX 180 CST,387.35
2017-02-15,BIX 180 CST,386.94
2017-02-16,BIX 180 CST,386.85
2017-02-17,BIX 180 CST,385.51
2017-02-18,BIX 180 CST,385.51
2017-02-19,BIX 180 CST,385.51
2017-02-20,BIX 180 CST,385.84
2017-02-21,BIX 180 CST,385.95
2017-02-22,BIX 180 CST,386.02
2017-02-23,BIX 180 CST,385.81
2017-02-24,BIX 180 CST,385.99
2017-02-25,BIX 180 CST,385.99
2017-02-26,BIX 180 CST,385.99
2017-02-27,BIX 180 CST,386.66
2017-02-28,BIX 180 CST,387.91
2017-03-01,BIX 180 CST,387.68
2017-03-02,BIX 180 CST,386.51
2017-03-03,BIX 180 CST,383.58
2017-03-04,BIX 180 CST,383.58
2017-03-05,BIX 180 CST,383.58
2017-03-06,BIX 180 CST,383.29
2017-03-07,BIX 180 CST,381.72
2017-03-08,BIX 180 CST,383.06
2017-03-09,BIX 180 CST,378.97
2017-03-10,BIX 180 CST,374.01
2017-03-11,BIX 180 CST,374.01
2017-03-12,BIX 180 CST,374.01
2017-03-13,BIX 180 CST,370.5
2017-03-14,BIX 180 CST,367.05
2017-03-15,BIX 180 CST,366.26
2017-03-16,BIX 180 CST,366.42
2017-03-17,BIX 180 CST,365.72
2017-03-18,BIX 180 CST,365.72
2017-03-19,BIX 180 CST,365.72
2017-03-20,BIX 180 CST,364.83
2017-03-21,BIX 180 CST,364.71
2017-03-22,BIX 180 CST,363.41
2017-03-23,BIX 180 CST,361.92
2017-03-24,BIX 180 CST,360.71
2017-03-25,BIX 180 CST,360.71
2017-03-26,BIX 180 CST,360.71
2017-03-27,BIX 180 CST,360.13
2017-03-28,BIX 180 CST,360.41
2017-03-29,BIX 180 CST,361.72
2017-03-30,BIX 180 CST,363.63
2017-03-31,BIX 180 CST,365.94
2017-04-01,BIX 180 CST,365.94
2017-04-02,BIX 180 CST,365.94
2017-04-03,BIX 180 CST,367
2017-04-04,BIX 180 CST,367.53
2017-04-05,BIX 180 CST,369.98
2017-04-06,BIX 180 CST,372.35
2017-04-07,BIX 180 CST,375.71
2017-04-08,BIX 180 CST,375.71
2017-04-09,BIX 180 CST,375.71
2017-04-10,BIX 180 CST,377.59
2017-04-11,BIX 180 CST,378.86
2017-04-12,BIX 180 CST,374.79
2017-04-13,BIX 180 CST,378.7
2017-04-14,BIX 180 CST,378.7
2017-04-15,BIX 180 CST,378.7
2017-04-16,BIX 180 CST,378.7
2017-04-17,BIX 180 CST,379.61
2017-04-18,BIX 180 CST,378.68
2017-04-19,BIX 180 CST,378.54
2017-04-20,BIX 180 CST,375.76
2017-04-21,BIX 180 CST,371.99
2017-04-22,BIX 180 CST,371.99
2017-04-23,BIX 180 CST,371.99
2017-04-24,BIX 180 CST,369.38
2017-04-25,BIX 180 CST,368.02
2017-04-26,BIX 180 CST,367.52
2017-04-27,BIX 180 CST,367.19
2017-04-28,BIX 180 CST,365.38
2017-04-29,BIX 180 CST,365.38
2017-04-30,BIX 180 CST,365.38
2017-05-01,BIX 180 CST,365.44
2017-05-02,BIX 180 CST,365.78
2017-05-03,BIX 180 CST,363.92
2017-05-04,BIX 180 CST,364.08
2017-05-05,BIX 180 CST,361.39
2017-05-06,BIX 180 CST,361.39
2017-05-07,BIX 180 CST,361.39
2017-05-08,BIX 180 CST,360.72
2017-05-09,BIX 180 CST,360.78
2017-05-10,BIX 180 CST,360.46
2017-05-11,BIX 180 CST,362.58
2017-05-12,BIX 180 CST,364.73
2017-05-13,BIX 180 CST,364.73
2017-05-14,BIX 180 CST,364.73
2017-05-15,BIX 180 CST,365.89
2017-05-16,BIX 180 CST,368.04
2017-05-17,BIX 180 CST,368.37
2017-05-18,BIX 180 CST,369.56
2017-05-19,BIX 180 CST,371.42
2017-05-20,BIX 180 CST,371.42
2017-05-21,BIX 180 CST,371.42
2017-05-22,BIX 180 CST,374.19
2017-05-23,BIX 180 CST,373.62
2017-05-24,BIX 180 CST,375.04
2017-05-25,BIX 180 CST,376.49
2017-05-26,BIX 180 CST,374.24
2017-05-27,BIX 180 CST,374.24
2017-05-28,BIX 180 CST,374.24
2017-05-29,BIX 180 CST,371.14
2017-05-30,BIX 180 CST,370.71
2017-05-31,BIX 180 CST,369.22
2017-06-01,BIX 180 CST,367.84
2017-06-02,BIX 180 CST,366.64
2017-06-03,BIX 180 CST,366.64
2017-06-04,BIX 180 CST,366.64
2017-06-05,BIX 180 CST,365.92
2017-06-06,BIX 180 CST,364.24
2017-06-07,BIX 180 CST,363.33
2017-06-08,BIX 180 CST,361.47
2017-06-09,BIX 180 CST,361.38
2017-06-10,BIX 180 CST,361.38
2017-06-11,BIX 180 CST,361.38
2017-06-12,BIX 180 CST,361.45
2017-06-13,BIX 180 CST,361.53
2017-06-14,BIX 180 CST,361.35
2017-06-15,BIX 180 CST,357.95
2017-06-16,BIX 180 CST,357.45
2017-06-17,BIX 180 CST,357.45
2017-06-18,BIX 180 CST,357.45
2017-06-19,BIX 180 CST,357.55
2017-06-20,BIX 180 CST,356.46
2017-06-21,BIX 180 CST,354.42
2017-06-22,BIX 180 CST,352.9
2017-06-23,BIX 180 CST,353.08
2017-06-24,BIX 180 CST,353.08
2017-06-25,BIX 180 CST,353.08
2017-06-26,BIX 180 CST,353.83
2017-06-27,BIX 180 CST,354.71
2017-06-28,BIX 180 CST,356.71
2017-06-29,BIX 180 CST,359.54
2017-06-30,BIX 180 CST,361.75
2017-07-01,BIX 180 CST,361.75
2017-07-02,BIX 180 CST,361.75
2017-07-03,BIX 180 CST,362.97
2017-07-04,BIX 180 CST,364.72
2017-07-05,BIX 180 CST,364.39
2017-07-06,BIX 180 CST,361.74
2017-07-07,BIX 180 CST,359.8
2017-07-08,BIX 180 CST,359.8
2017-07-09,BIX 180 CST,359.8
2017-07-10,BIX 180 CST,357.97
2017-07-11,BIX 180 CST,357.31
2017-07-12,BIX 180 CST,358.41
2017-07-13,BIX 180 CST,360.54
2017-07-14,BIX 180 CST,361.33
2017-07-15,BIX 180 CST,361.33
2017-07-16,BIX 180 CST,361.33
2017-07-17,BIX 180 CST,362.54
2017-07-18,BIX 180 CST,362.47
2017-07-19,BIX 180 CST,362.11
2017-07-20,BIX 180 CST,364.9
2017-07-21,BIX 180 CST,366.29
2017-07-22,BIX 180 CST,366.29
2017-07-23,BIX 180 CST,366.29
2017-07-24,BIX 180 CST,361.9
2017-07-25,BIX 180 CST,363.95
2017-07-26,BIX 180 CST,367.37
2017-07-27,BIX 180 CST,369.57
2017-07-28,BIX 180 CST,370.37
2017-07-29,BIX 180 CST,370.37
2017-07-30,BIX 180 CST,370.37
2017-07-31,BIX 180 CST,372.77
2017-08-01,BIX 180 CST,374.16
2017-08-02,BIX 180 CST,372.98
2017-08-03,BIX 180 CST,372.99
2017-08-04,BIX 180 CST,374.25
2017-08-05,BIX 180 CST,374.25
2017-08-06,BIX 180 CST,374.25
2017-08-07,BIX 180 CST,375.21
2017-08-08,BIX 180 CST,376.04
2017-08-09,BIX 180 CST,376.92
2017-08-10,BIX 180 CST,377.92
2017-08-11,BIX 180 CST,375.52
2017-08-12,BIX 180 CST,375.52
2017-08-13,BIX 180 CST,375.52
2017-08-14,BIX 180 CST,374.97
2017-08-15,BIX 180 CST,373.82
2017-08-16,BIX 180 CST,372.45
2017-08-17,BIX 180 CST,370.72
2017-08-18,BIX 180 CST,370.71
2017-08-19,BIX 180 CST,370.71
2017-08-20,BIX 180 CST,370.71
2017-08-21,BIX 180 CST,373
2017-08-22,BIX 180 CST,372.32
2017-08-23,BIX 180 CST,372.22
2017-08-24,BIX 180 CST,372.62
2017-08-25,BIX 180 CST,373.23
2017-08-26,BIX 180 CST,373.23
2017-08-27,BIX 180 CST,373.23
2017-08-28,BIX 180 CST,372.35
2017-08-29,BIX 180 CST,373.59
2017-08-30,BIX 180 CST,374.55
2017-08-31,BIX 180 CST,374.44
2017-09-01,BIX 180 CST,377.91
2017-09-02,BIX 180 CST,377.91
2017-09-03,BIX 180 CST,377.91
2017-09-04,BIX 180 CST,379.36
2017-09-05,BIX 180 CST,379.8
2017-09-06,BIX 180 CST,382.88
2017-09-07,BIX 180 CST,387.12
2017-09-08,BIX 180 CST,389.76
2017-09-09,BIX 180 CST,389.76
2017-09-10,BIX 180 CST,389.76
2017-09-11,BIX 180 CST,386.54
2017-09-12,BIX 180 CST,385.95
2017-09-13,BIX 180 CST,387.5
2017-09-14,BIX 180 CST,391.86
2017-09-15,BIX 180 CST,394.04
2017-09-16,BIX 180 CST,394.04
2017-09-17,BIX 180 CST,394.04
2017-09-18,BIX 180 CST,394.38
2017-09-19,BIX 180 CST,394.06
2017-09-20,BIX 180 CST,393.73
2017-09-21,BIX 180 CST,394.57
2017-09-22,BIX 180 CST,396.07
2017-09-23,BIX 180 CST,396.07
2017-09-24,BIX 180 CST,396.07
2017-09-25,BIX 180 CST,396.6
2017-09-26,BIX 180 CST,398.64
2017-09-27,BIX 180 CST,397.93
2017-09-28,BIX 180 CST,397.74
2017-09-29,BIX 180 CST,398.14
2017-09-30,BIX 180 CST,398.14
2017-10-01,BIX 180 CST,398.14
2017-10-02,BIX 180 CST,397.13
2017-10-03,BIX 180 CST,394.59
2017-10-04,BIX 180 CST,392.82
2017-10-05,BIX 180 CST,393.4
2017-10-06,BIX 180 CST,396.29
2017-10-07,BIX 180 CST,396.29
2017-10-08,BIX 180 CST,396.29
2017-10-09,BIX 180 CST,394.76
2017-10-10,BIX 180 CST,392.96
2017-10-11,BIX 180 CST,396.09
2017-10-12,BIX 180 CST,396.77
2017-10-13,BIX 180 CST,397.97
2017-10-14,BIX 180 CST,397.97
2017-10-15,BIX 180 CST,397.97
2017-10-16,BIX 180 CST,399.59
2017-10-17,BIX 180 CST,401.1
2017-10-18,BIX 180 CST,400.42
2017-10-19,BIX 180 CST,399.79
2017-10-20,BIX 180 CST,398.71
2017-10-21,BIX 180 CST,398.71
2017-10-22,BIX 180 CST,398.71
2017-10-23,BIX 180 CST,399.34
2017-10-24,BIX 180 CST,400.66
2017-10-25,BIX 180 CST,401.73
2017-10-26,BIX 180 CST,402.17
2017-10-27,BIX 180 CST,403.93
2017-10-28,BIX 180 CST,403.93
2017-10-29,BIX 180 CST,403.93
2017-10-30,BIX 180 CST,409.05
2017-10-31,BIX 180 CST,411.14
2017-11-01,BIX 180 CST,414.79
2017-11-02,BIX 180 CST,417.42
2017-11-03,BIX 180 CST,418.54
2017-11-04,BIX 180 CST,418.54
2017-11-05,BIX 180 CST,418.54
2017-11-06,BIX 180 CST,424.85
2017-11-07,BIX 180 CST,431.76
2017-11-08,BIX 180 CST,430.18
2017-11-09,BIX 180 CST,430.68
2017-11-10,BIX 180 CST,433.73
2017-11-11,BIX 180 CST,433.73
2017-11-12,BIX 180 CST,433.73
2017-11-13,BIX 180 CST,434.77
2017-11-14,BIX 180 CST,436.46
2017-11-15,BIX 180 CST,432.61
2017-11-16,BIX 180 CST,432.44
2017-11-17,BIX 180 CST,432.18
2017-11-18,BIX 180 CST,432.18
2017-11-19,BIX 180 CST,432.18
2017-11-20,BIX 180 CST,432.38
2017-11-21,BIX 180 CST,430.02
2017-11-22,BIX 180 CST,429.87
2017-11-23,BIX 180 CST,430.97
2017-11-24,BIX 180 CST,430.69
2017-11-25,BIX 180 CST,430.69
2017-11-26,BIX 180 CST,430.69
2017-11-27,BIX 180 CST,430.93
2017-11-28,BIX 180 CST,429.54
2017-11-29,BIX 180 CST,428.96
2017-11-30,BIX 180 CST,428.91
2017-12-01,BIX 180 CST,427.89
2017-12-02,BIX 180 CST,427.89
2017-12-03,BIX 180 CST,427.89
2017-12-04,BIX 180 CST,428.18
2017-12-05,BIX 180 CST,427.2
2017-12-06,BIX 180 CST,425.69
2017-12-07,BIX 180 CST,422.08
2017-12-08,BIX 180 CST,421.74
2017-12-09,BIX 180 CST,421.74
2017-12-10,BIX 180 CST,421.74
2017-12-11,BIX 180 CST,422.7
2017-12-12,BIX 180 CST,427.08
2017-12-13,BIX 180 CST,426.72
2017-12-14,BIX 180 CST,424.41
2017-12-15,BIX 180 CST,425.76
2017-12-16,BIX 180 CST,425.76
2017-12-17,BIX 180 CST,425.76
2017-12-18,BIX 180 CST,426.98
2017-12-19,BIX 180 CST,428.51
2017-12-20,BIX 180 CST,428.37
2017-12-21,BIX 180 CST,430.18
2017-12-22,BIX 180 CST,431.51
2017-12-23,BIX 180 CST,431.51
2017-12-24,BIX 180 CST,431.51
2017-12-25,BIX 180 CST,431.51
2017-12-26,BIX 180 CST,431.51
2017-12-27,BIX 180 CST,435.48
2017-12-28,BIX 180 CST,437.96
2017-12-29,BIX 180 CST,438.44
2017-12-30,BIX 180 CST,438.44
2017-12-31,BIX 180 CST,438.44
