anchorage,lat,lon,anchor_group
"ST GEORGE'S,BMU",32.37800497148266,-64.68172558586626,4760
"ST GEORGE'S,BMU",32.37294179692122,-64.67814025936279,4760
"ST GEORGE'S,BMU",32.3747314780717,-64.7019320382891,4760
"MAYAGUEZ,PRI",18.21810528467422,-67.16125163524924,4761
"MAYAGUEZ,PRI",18.221380765987696,-67.16891150316442,4761
"CATANO,PRI",18.429730269603237,-66.1082720190394,4762
"CATANO,PRI",18.433924847034195,-66.09734870698179,4762
"CATANO,PRI",18.431817087582363,-66.10097373880184,4762
"CATANO,PRI",18.429673959066886,-66.10468981583233,4762
"CATANO,PRI",18.438064833428047,-66.09043436790506,4762
"CATANO,PRI",18.439721531801617,-66.08757038870095,4762
"SAN JUAN,PRI",18.46194115092637,-66.1138157519809,4762
"SAN JUAN,PRI",18.448304603988657,-66.08761753276657,4762
"SAN JUAN,PRI",18.461976318756857,-66.10281602266382,4762
"SAN JUAN,PRI",18.447977238233165,-66.08996570284624,4762
"SAN JUAN,PRI",18.450649781089364,-66.1027755494677,4762
"SAN JUAN,PRI",18.45210741344026,-66.10730680528194,4762
"SAN JUAN,PRI",18.46028267320338,-66.09629584992727,4762
"SAN JUAN,PRI",18.46273917349293,-66.10983372378504,4762
"SAN JUAN,PRI",18.460319859660228,-66.09134831713826,4762
"SAN JUAN,PRI",18.43396661799154,-66.10995507015706,4762
"SAN JUAN,PRI",18.45960327758555,-66.11541398533237,4762
"PUERTO RICO,PRI",18.348228203782277,-65.57327328187661,4763
"PUERTCDELREY,PRI",18.349739173934314,-65.57334476822413,4763
"BAHIA DE FAJARDO,PRI",18.33671672881977,-65.62230666567415,4764
"BAHIA DE FAJARDO,PRI",18.335354978177268,-65.63090571751621,4764
"PUERTO RICO,PRI",18.078774696378467,-65.79604587779717,4765
"PUERTO RICO,PRI",18.07828843580776,-65.79797535259559,4765
"SXM,PRI",18.113394595665067,-65.57764063941248,4766
"LOCAL PUERTO RICO,PRI",18.109857231273068,-65.57784681662231,4766
"ESPERANZA,PRI",18.09156528998014,-65.4745254576252,4767
"ESPERANZA,PRI",18.09208707440372,-65.45680796723178,4767
"ESPERANZA,PRI",18.09219111197353,-65.45949138417734,4767
"ESPERANZA,PRI",18.09136431733773,-65.47638874961001,4767
"ESPERANZA,PRI",18.092820624797252,-65.47426217826603,4767
"LUIS M. CINTRON,PRI",18.284792229705953,-65.63409930675482,4768
"LUIS M. CINTRON,PRI",18.29100806303738,-65.62679560497881,4768
"LUIS M. CINTRON,PRI",18.28721230380645,-65.63305058960059,4768
"BTERET,PRI",18.298086257227542,-65.25362694357074,4769
"BTERET,PRI",18.31980459279356,-65.22846408940728,4769
"CULEBRA,PRI",18.303693280825303,-65.31221090410983,4769
"CULEBRA,PRI",18.324038028093234,-65.33059923682305,4769
"CULEBRA,PRI",18.30412829312319,-65.29880330652095,4769
"CULEBRA,PRI",18.2943509568574,-65.28153928783092,4769
"CULEBRA,PRI",18.306732589036997,-65.29912627162369,4769
"CULEBRA,PRI",18.30398412294208,-65.29611995164525,4769
"CULEBRA,PRI",18.29885122049507,-65.33260754009308,4769
"CULEBRA,PRI",18.313698374283845,-65.33544277304722,4769
"AS,VGB",18.442147564404408,-64.76443917501375,4770
"AS,VGB",18.449684975413593,-64.724201087563,4770
"BF,VGB",18.45047478350438,-64.71001010208506,4770
"B 3,VGB",18.442339071858797,-64.71761156751919,4770
"BVI,VGB",18.451097053270004,-64.71276630686542,4770
"BVI,VGB",18.449473101880983,-64.71334755635496,4770
"BVI,VGB",18.44882775866834,-64.7190706226222,4770
"BVI,VGB",18.441043051448016,-64.7507965159363,4770
"BVI,VGB",18.441499955227247,-64.75224243677042,4770
"BVI,VGB",18.438692852298537,-64.7617714566637,4770
"ABURG,VGB",18.437464409399997,-64.71862708197364,4770
"LOCKB00341,VGB",18.441395170619025,-64.76104978553548,4770
"JOST VAN DYKE,VGB",18.437441853063554,-64.75242264968571,4770
"JOST VAN DYKE,VGB",18.437776583599483,-64.75032904864864,4770
"JOST VAN DYKE,VGB",18.438951749763138,-64.76494591861234,4770
"JOST VAN DYKE,VGB",18.43536773065988,-64.71275723713765,4770
"ST THOMAS USVI,VGB",18.438250161782893,-64.72769320036679,4770
"JOST VAN TORTOLA,VGB",18.43930404857432,-64.73044452197153,4770
"AIV,VIR",18.31536488294439,-64.72339575778193,4771
"ALU,VIR",18.364135445112122,-64.72172644235177,4771
"ALU,VIR",18.31530677014234,-64.7219406884934,4771
"BVI,VGB",18.386015307915102,-64.70212646923935,4771
"BVI,VGB",18.38495746854147,-64.70684064507401,4771
"HAI,VIR",18.341971431789485,-64.71152750600952,4771
"LGB,VIR",18.30789936053321,-64.70667851516109,4771
"LGB,VIR",18.363528387507493,-64.74574987586317,4771
"AELD,VIR",18.365482714176963,-64.72413230025036,4771
"A OFF,VIR",18.337810841387792,-64.70822921072659,4771
"ANTWERP,VGB",18.38276898842801,-64.70810449998618,4771
"ST JOHN,VIR",18.364267190660634,-64.75291478722431,4771
"ST JOHN,VIR",18.361177391774838,-64.75318222599157,4771
"ST JOHN,VIR",18.338731122879906,-64.67801950021816,4771
"TORTOLA,VGB",18.38609042022142,-64.71234908264088,4771
"CRUZ BAY,VIR",18.320294515766438,-64.79122059701669,4771
"CRUZ BAY,VIR",18.33175848957389,-64.79569392609955,4771
"CRUZ BAY,VIR",18.33971544960968,-64.79654350762955,4771
"CRUZ BAY,VIR",18.35039422608091,-64.77972942793629,4771
"CRUZ BAY,VIR",18.346998953327102,-64.78983136191584,4771
"CRUZ BAY,VIR",18.34963585031913,-64.78193110238848,4771
"CRUZ BAY,VIR",18.316091319238588,-64.76827811291115,4771
"CRUZ BAY,VIR",18.35515250112269,-64.77156890458741,4771
"CRUZ BAY,VIR",18.34164196178007,-64.79449219697003,4771
"CRUZ BAY,VIR",18.342761588526216,-64.79173147696257,4771
"CRUZ BAY,VIR",18.328992597557022,-64.80063143522112,4771
"CRUZ BAY,VIR",18.339374542301023,-64.80238351602927,4771
"CRUZ BAY,VIR",18.33256331027592,-64.80170110618432,4771
"SARASOTA,VIR",18.31320692812599,-64.72446862390628,4771
"ST THOMAS,VIR",18.359988083980014,-64.74809985414294,4771
"ST THOMAS,VIR",18.363870594296152,-64.74845040721057,4771
"ST THOMAS,VIR",18.341241934003463,-64.67654901924459,4771
"JOST VANDYKE,VGB",18.395161497619767,-64.70295538711605,4771
"ST JOHN USVI,VIR",18.354730705862384,-64.75956302832658,4771
"AUNDE LIEPAJA,VIR",18.35891634568191,-64.74575808776977,4771
"EN,VIR",18.30696677500311,-64.83391147232699,4772
"EN,VIR",18.31534654115985,-64.84209216882569,4772
"OU,VIR",18.325009461079702,-64.85088178608208,4772
"OU,VIR",18.33303167407424,-64.84844298196371,4772
"AN ZHOU,VIR",18.318035643059165,-64.85295437811267,4772
"AN ZHOU,VIR",18.319262541915727,-64.86725549263359,4772
"ST THOMAS,VIR",18.309086888622474,-64.8355476989744,4772
"ST THOMAS,VIR",18.322229674664555,-64.8391747233711,4772
"ST THOMAS,VIR",18.31037658834301,-64.83308505439018,4772
"ST THOMAS,VIR",18.3244122395563,-64.84409839661382,4772
"ST THOMAS,VIR",18.30711802842713,-64.83566102483071,4772
"AUNDE LIEPAJA,VIR",18.3160135506914,-64.86801712156766,4772
"MORGAN CITY LA,VIR",18.326490584608855,-64.8476140917098,4772
"ST THOMAS USVI,VIR",18.326585301053665,-64.84375585286456,4772
"BG,VIR",18.307100067138666,-64.91553614297935,4773
"STT,VIR",18.305151939390004,-64.909033584595,4773
"ST THOMAS,VIR",18.319204379790154,-64.97995867340335,4773
"ST THOMAS,VIR",18.317488438985436,-64.9614945055574,4773
"ST THOMAS,VIR",18.34186736624766,-64.98061698735302,4773
"ST THOMAS,VIR",18.331723591476827,-64.97520219788876,4773
"CHARLOTTE AMALIE,VIR",18.335233245315184,-64.92767638589736,4773
"CHARLOTTE AMALIE,VIR",18.33536006696584,-64.92133296828626,4773
"CHARLOTTE AMALIE,VIR",18.335032031981477,-64.94620468322262,4773
"CHARLOTTE AMALIE,VIR",18.333500330450995,-64.95120039662098,4773
"CHARLOTTE AMALIE,VIR",18.330078420180257,-64.93899643457864,4773
"CHARLOTTE AMALIE,VIR",18.33050359088828,-64.92642894690881,4773
"CHARLOTTE AMALIE,VIR",18.336667333762637,-64.93977591065759,4773
"CHARLOTTE AMALIE,VIR",18.335757399024935,-64.93138343511572,4773
"CHARLOTTE AMALIE,VIR",18.333582293685737,-64.96719529088041,4773
"CHARLOTTE AMALIE,VIR",18.328732145305896,-64.95429128168047,4773
"CHARLOTTE AMALIE,VIR",18.337619306580592,-64.92751871016536,4773
"CHARLOTTE AMALIE,VIR",18.369500381743187,-64.93116554916406,4773
"CHARLOTTE AMALIE,VIR",18.327462403266082,-64.95140765109835,4773
"CHARLOTTE AMALIE,VIR",18.311540089153297,-64.92108893812849,4773
"CHARLOTTE AMALIE,VIR",18.331036553868483,-64.95419462807705,4773
"CHARLOTTE AMALIE,VIR",18.336842841709338,-64.92219181316365,4773
"CHARLOTTE AMALIE,VIR",18.3272356176068,-64.96087142118823,4773
"CHARLOTTE AMALIE,VIR",18.338676548816274,-64.93208043972274,4773
"CHARLOTTE AMALIE,VIR",18.3351597587781,-64.94910564932074,4773
"CHARLOTTE AMALIE,VIR",18.309738981460242,-64.94357480221272,4773
"CHARLOTTE AMALIE,VIR",18.366729576720267,-64.926141858766,4773
"AS,VGB",18.311139211753613,-64.62625057039081,4774
"BVI,VGB",18.356519822185493,-64.57053828719664,4774
"BVI,VGB",18.31350224945793,-64.62509759039064,4774
"BVI,VGB",18.311005233519115,-64.62781730407892,4774
"BVI,VGB",18.348997154172906,-64.57666902038133,4774
"BVI,VGB",18.35735489576822,-64.58725542562874,4774
"BVI,VGB",18.321840887339146,-64.6136706285194,4774
"BVI,VGB",18.357166958665395,-64.58280043416177,4774
"BVI,VGB",18.347234063757817,-64.57678915712239,4774
"BVI,VGB",18.318208742556557,-64.61924602409162,4774
"BVI,VGB",18.318902801316003,-64.62287450940963,4774
"BVI,VGB",18.314073860435542,-64.62817167304298,4774
"BVI S,VGB",18.347670684947683,-64.6000658778938,4774
"BVI S,VGB",18.32297520010175,-64.62322754805838,4774
"BTERET,VGB",18.317503019481954,-64.61474583453752,4774
"ALBANIA,VGB",18.322192063011176,-64.60630587810597,4774
"ALBANIA,VGB",18.361073475403096,-64.58464757399618,4774
"TORTOLA,VGB",18.354496876926287,-64.60094951052069,4774
"SEA BOUY,VGB",18.355162002586486,-64.58810164726083,4774
"CHAN CHINA,VGB",18.3462036066191,-64.59671245373967,4774
"LOCKB00341,VGB",18.322349090503668,-64.62001910495275,4774
"LOCKB00341,VGB",18.354309216635013,-64.58368197658528,4774
"CRUISING BVI,VGB",18.35801929064764,-64.57673269934506,4774
"PETER ISLAND,VGB",18.347006472412286,-64.58136880747217,4774
"PETER ISLAND,VGB",18.35971143090555,-64.57120787447658,4774
"VIRGIN GORDA,VGB",18.35461897885388,-64.604458173091,4774
"ST THOMAS USVI,VGB",18.31497853323699,-64.61926134794133,4774
"BF,VGB",18.382701433110487,-64.51436605983353,4775
"BVI,VGB",18.38267079000292,-64.51594719778697,4775
"BVI,VGB",18.37518523038387,-64.51150158320603,4775
"BVI,VGB",18.385407929750947,-64.51579805346918,4775
"BVI,VGB",18.375634157842175,-64.53041783481362,4775
"BVI,VGB",18.374096610589365,-64.53323004454826,4775
"LOCKB00341,VGB",18.385870489820785,-64.5141520785014,4775
"ST THOMAS USVI,VGB",18.374098368758066,-64.53132590770409,4775
"AS,VGB",18.42537003288051,-64.65989454150099,4776
"BF,VGB",18.4493883507411,-64.53405455045498,4776
"BVI,VGB",18.459475441469166,-64.52976730382704,4776
"BVI,VGB",18.47129920593285,-64.57714955282478,4776
"BVI,VGB",18.45491530078087,-64.5306220893299,4776
"BVI,VGB",18.46563536857054,-64.5245155806952,4776
"BVI,VGB",18.468052151146367,-64.57620633953114,4776
"BVI,VGB",18.454070499603347,-64.53336393063978,4776
"BVI,VGB",18.47065437984322,-64.53577099759934,4776
"CND,VGB",18.425194447406067,-64.56176395266874,4776
"AAAA,VGB",18.44598504669478,-64.5319342376919,4776
"AACH,VGB",18.42468740747535,-64.56330879687019,4776
"TORTOLA,VGB",18.437776847479316,-64.56300160881064,4776
"TORTOLA,VGB",18.389349020937132,-64.6523572849758,4776
"TORTOLA,VGB",18.425385799852123,-64.66503731108618,4776
"ROAD TOWN,VGB",18.44576657818343,-64.65014444199329,4776
"ROAD TOWN,VGB",18.444910125839694,-64.65215748902982,4776
"ST THOMAS,VGB",18.427978785501082,-64.66426226984092,4776
"LOCKB00341,VGB",18.448906138947038,-64.53128088512113,4776
"LOCKB00341,VGB",18.42746086330918,-64.66044266261811,4776
"ROAD HARBOR,VGB",18.426146422750374,-64.61620199645417,4776
"ROAD HARBOR,VGB",18.41376321367778,-64.5847095018105,4776
"ROAD HARBOR,VGB",18.423708631060947,-64.61265116368115,4776
"ROAD HARBOR,VGB",18.42411020322461,-64.61711604947618,4776
"ROAD HARBOR,VGB",18.39804621800637,-64.6357578984346,4776
"ROAD HARBOR,VGB",18.41269701902881,-64.61359101616362,4776
"ROAD HARBOR,VGB",18.40687721882151,-64.6321267292619,4776
"ROAD HARBOR,VGB",18.417063209642933,-64.60636217041501,4776
"ROAD HARBOR,VGB",18.416153724272977,-64.60202964245282,4776
"ROAD HARBOR,VGB",18.41632070761316,-64.61399929099954,4776
"ROAD HARBOR,VGB",18.40448751585898,-64.63192010015644,4776
"ROAD HARBOR,VGB",18.42626168817617,-64.61086771031562,4776
"ROAD HARBOR,VGB",18.41059557878045,-64.60646528859921,4776
"ROAD HARBOR,VGB",18.42537445886525,-64.60900882894259,4776
"ROAD HARBOR,VGB",18.422172952942343,-64.60538362216968,4776
"ROAD HARBOR,VGB",18.400902248384085,-64.6346945730914,4776
"ROAD HARBOR,VGB",18.416953444073577,-64.61618508769851,4776
"ROAD HARBOR,VGB",18.397683877300057,-64.63300869042914,4776
"ROAD HARBOR,VGB",18.393768756210044,-64.63560879165244,4776
"BVI,VGB",18.453555099519576,-64.44117989317809,4777
"BVI,VGB",18.45659906132619,-64.44199660181594,4777
"BVI,VGB",18.500078381985002,-64.35887011075629,4777
"BVI,VGB",18.440579231210165,-64.44626738002343,4777
"BVI,VGB",18.509705272670328,-64.38748909593744,4777
"BVI,VGB",18.50246142984483,-64.37050232034832,4777
"BVI,VGB",18.499291277678388,-64.3871345556054,4777
"BVI,VGB",18.496471190850016,-64.36368653616435,4777
"BVI,VGB",18.506431545818693,-64.38878306833732,4777
"BVI,VGB",18.438067697137907,-64.44606321062997,4777
"BVI,VGB",18.492613794371394,-64.36953596040051,4777
"BVI,VGB",18.501219146226866,-64.3639593810833,4777
"BVI,VGB",18.492600967398847,-64.35993306968804,4777
"BVI,VGB",18.498158528358477,-64.41539224557948,4777
"BVI,VGB",18.469911724867746,-64.41671106065803,4777
"BVI,VGB",18.496694263719135,-64.35916495080286,4777
"BVI,VGB",18.5090342732751,-64.36357405838916,4777
"ALBANIA,VGB",18.499273248057683,-64.41291552568687,4777
"CSONS SE,VGB",18.45347064019274,-64.44502387836296,4777
"VIRGIN GORDA,VGB",18.448453540702666,-64.44576442132973,4777
"VIRGIN GORDA,VGB",18.464156384093034,-64.4341765353575,4777
"VIRGIN GORDA,VGB",18.507707563835833,-64.37441596637822,4777
"VIRGIN GORDA,VGB",18.50427890492456,-64.37401681504241,4777
"VIRGIN GORDA,VGB",18.466886773379127,-64.42287945100446,4777
"VIRGIN GORDA,VGB",18.49730895436886,-64.36888361497972,4777
"VIRGIN GORDA,VGB",18.49301274075845,-64.3617846514244,4777
"VIRGIN GORDA,VGB",18.49832228094483,-64.37424306804748,4777
"VIRGIN GORDA,VGB",18.432336984362507,-64.44699050002261,4777
"VG TO STT AND BACK,VGB",18.45110142893316,-64.43721065715775,4777
"BVI,VGB",18.726737132327457,-64.40502887592531,4778
"BVI,VGB",18.721225113089996,-64.38543557481914,4778
"NORMAN,VGB",18.719944466417285,-64.38295017001036,4778
"PUERO REAL PR,VGB",18.723710562988245,-64.38676789983907,4778
"ILOT,ATG",17.544230951401882,-61.73847501314699,4779
"ANTIGUA,ATG",17.549759514380657,-61.76951824822544,4779
"ANTIGUA,ATG",17.55421049508583,-61.77288284519407,4779
"ANTIGUA,ATG",17.552862294130765,-61.76943006334184,4779
"CODRINGTON,ATG",17.63257133671102,-61.85379150323753,4780
"CODRINGTON,ATG",17.636862169176297,-61.85450545348862,4780
"CODRINGTON,ATG",17.642557598445784,-61.854885452118374,4780
"GUSTAVIA,GLP",17.923800575006982,-62.87460424927949,4781
"GUSTAVIA,GLP",17.896999172681202,-62.84977036079408,4781
"GUSTAVIA,GLP",17.915949650216728,-62.875309883442476,4781
"GUSTAVIA,GLP",17.911547291924112,-62.87577258235893,4781
"GUSTAVIA,GLP",17.892070948531217,-62.853347280947354,4781
"GUSTAVIA,GLP",17.923624365558346,-62.87113180542499,4781
"GUSTAVIA,GLP",17.910685212084125,-62.86978666282723,4781
"GUSTAVIA,GLP",17.908857872928106,-62.865199416279935,4781
"GUSTAVIA,GLP",17.89792744510899,-62.86375455559054,4781
"GUSTAVIA,GLP",17.905065181773754,-62.86429270543238,4781
"GUSTAVIA,GLP",17.89067846633823,-62.849217710514324,4781
"GUSTAVIA,GLP",17.925093540836578,-62.87071303876917,4781
"GUSTAVIA,GLP",17.90670513657463,-62.85997675018203,4781
"GUSTAVIA,GLP",17.886534146677512,-62.84843241072735,4781
"GUSTAVIA,GLP",17.90487498633768,-62.83521371207328,4781
"GUSTAVIA,GLP",17.888066507076076,-62.85166749067108,4781
"GUSTAVIA,GLP",17.91473910949228,-62.87149397123225,4781
"GUSTAVIA,GLP",17.901810672914433,-62.85397050300325,4781
"GUSTAVIA,GLP",17.90585459101198,-62.86961746872337,4781
"GUSTAVIA,GLP",17.90663542844267,-62.875321553635736,4781
"GUSTAVIA,GLP",17.903605614826493,-62.85890257946854,4781
"GUSTAVIA,GLP",17.898849850963394,-62.8581963734783,4781
"GUSTAVIA,GLP",17.897738767808363,-62.850991595109456,4781
"GUSTAVIA,GLP",17.893528696481912,-62.85942145374093,4781
"GUSTAVIA,GLP",17.894600233551962,-62.86333121486204,4781
"THE BOTTOM,BES",17.640835116178703,-63.25720920566942,4782
"THE BOTTOM,BES",17.636479580429462,-63.25797766383694,4782
"THE BOTTOM,BES",17.641245356620562,-63.255202656703275,4782
"THE VALLEY,AIA",18.21950451059595,-63.07129381133425,4783
"THE VALLEY,AIA",18.222019814268137,-63.07118530574488,4783
"WEST END VILLAGE,AIA",18.185076842759017,-63.14039559133233,4783
"WEST END VILLAGE,AIA",18.16749502843623,-63.13374322668094,4783
"WEST END VILLAGE,AIA",18.1627157223103,-63.14507593020314,4783
"WEST END VILLAGE,AIA",18.18645341345189,-63.13745115214187,4783
"NORTH HILL VILLAGE,AIA",18.218877719138764,-63.0752011170827,4783
"SANDY GROUND VILLAGE,AIA",18.19734687832667,-63.09794855683624,4783
"SANDY GROUND VILLAGE,AIA",18.200656348391654,-63.09870098621055,4783
"SANDY GROUND VILLAGE,AIA",18.209082782983437,-63.122215675153384,4783
"SANDY GROUND VILLAGE,AIA",18.196991157789643,-63.09576019082844,4783
"SANDY GROUND VILLAGE,AIA",18.199838475080085,-63.09439218743559,4783
"BLOWING POINT VILLAGE,AIA",18.16992379183857,-63.11651364725705,4783
"BLOWING POINT VILLAGE,AIA",18.171149430852214,-63.107545561563,4783
"BLOWING POINT VILLAGE,AIA",18.173814405129672,-63.111404222658976,4783
"BLOWING POINT VILLAGE,AIA",18.173536510435902,-63.10791913039155,4783
"BLOWING POINT VILLAGE,AIA",18.1715781468839,-63.11176150965495,4783
"BF,MAF",18.103575875932822,-63.01725370567847,4784
"BF,MAF",18.1038521574416,-63.05833899844522,4784
"SXM,SXM",18.055363509553455,-63.141400466803354,4784
"BAEL,MAF",18.08617736958555,-63.01519556869455,4784
"SERVICE,MAF",18.086026188803196,-63.014097531652524,4784
"TARANTO,MAF",18.08832550443561,-63.01393548547336,4784
"ST MARTIN,MAF",18.10716176774013,-63.05817819830598,4784
"ST MARTIN,MAF",18.11675618002487,-63.04148718663616,4784
"ST MARTIN,MAF",18.108102978974756,-63.0630227830462,4784
"ST MARTIN,MAF",18.115418069429815,-62.98973656357514,4784
"ST MARTIN,MAF",18.08854698828232,-63.01529796082465,4784
"ST MARTIN,SXM",18.053250305286355,-63.13358358835462,4784
"TINTAMARE,MAF",18.116847272491423,-62.989296092836646,4784
"ST MAARTEN,MAF",18.111410215173898,-63.0581389403354,4784
"STELLENDAM,MAF",18.106824751018994,-63.05546341424638,4784
"STELLENDAM,MAF",18.104674192493775,-63.017260864340436,4784
"GIBRALTAR UK,MAF",18.11295802355928,-63.03715779313472,4784
"PHILLIPSBURG,SXM",18.020392133233162,-63.043711866589696,4784
"PHILLIPSBURG,SXM",18.018201909224913,-63.051164691068394,4784
"PHILLIPSBURG,SXM",18.007928582279224,-63.04501703222154,4784
"PHILLIPSBURG,SXM",18.01406429404381,-63.05232407833556,4784
"PHILLIPSBURG,SXM",18.01805859335948,-63.04741554371016,4784
"PHILLIPSBURG,SXM",18.013791347845665,-63.046413740747646,4784
"BAIE DU MARIGOT,FRA",18.069711388944768,-63.09919204889383,4784
"BAIE DU MARIGOT,FRA",18.097796594313685,-63.076063754157246,4784
"BAIE DU MARIGOT,FRA",18.068744908646245,-63.09393930706627,4784
"BAIE DU MARIGOT,FRA",18.053100009246524,-63.09924127972924,4784
"BAIE DU MARIGOT,FRA",18.043823931888298,-63.10193762017201,4784
"BAIE DU MARIGOT,FRA",18.074590726598828,-63.09387612064846,4784
"BAIE DU MARIGOT,FRA",18.09568035203025,-63.076311569522296,4784
"BAIE DU MARIGOT,FRA",18.060619874805532,-63.116477327374696,4784
"BAIE DU MARIGOT,FRA",18.07925022203216,-63.087833845303564,4784
"BAIE DU MARIGOT,FRA",18.05733012291451,-63.11220851743061,4784
"BAIE DU MARIGOT,FRA",18.05888583139041,-63.1125454801568,4784
"BAIE DU MARIGOT,FRA",18.06514883429982,-63.09936917651679,4784
"BAIE DU MARIGOT,FRA",18.043877055551484,-63.103924172144936,4784
"BAIE DU MARIGOT,FRA",18.048460350339802,-63.0988004448542,4784
